Date,FIPS,Week,Dist_Total,Dist_Janssen,Dist_Moderna,Dist_Pfizer,Given_Total,Given_Janssen,Given_Moderna,Given_Pfizer
2021-07-25,8,30,7194975,340300,2956700,3897975,6417546,231113,2641727,3540941
2021-07-25,36,30,24795805,1253900,10155620,13386285,22709638,999761,8966255,12737347
2021-07-25,41,30,5754065,310200,2379560,3064305,4712043,182457,1841527,2685118
2021-07-25,49,30,3333880,172400,1400000,1761480,2959006,133639,1194015,1631352
2021-07-25,54,30,1950795,110200,891080,949515,1484529,37917,680192,766070
2021-07-25,26,30,11915240,651800,5025600,6237840,9742695,337871,3953415,5449990
2021-07-25,47,30,6608260,367800,2746120,3494340,5683642,177714,2288842,3199758
2021-07-25,44,30,1551905,61600,635440,854865,1319080,48087,517043,753628
2021-07-25,53,30,9654805,495000,3918220,5241585,8930590,373313,3525401,5026036
2021-07-25,17,30,15140315,850700,5954820,8334795,13499414,480973,5240272,7764382
2021-07-25,4,30,8426880,431000,3504280,4491600,7026434,252496,2961394,3804185
2021-07-25,20,30,3181175,173500,1394320,1613355,2672427,92068,1122549,1457024
2021-07-25,18,30,6945660,427500,2776080,3742080,6017619,224943,2336707,3435866
2021-07-25,13,30,11536985,599200,4912780,6025005,8749726,232242,3677880,4837539
2021-07-25,38,30,730510,36500,319040,374970,658571,29748,278783,350040
2021-07-25,34,30,11977025,606300,4895360,6475365,10255677,389909,4108219,5757519
2021-07-25,21,30,4619765,266500,2036620,2316645,4148883,172223,1801518,2174557
2021-07-25,40,30,4121080,222300,1811800,2086980,3404317,101907,1495814,1806496
2021-07-25,6,30,50532255,2615800,20539760,27376695,44661671,1646049,17863001,25144332
2021-07-25,2,30,848165,59300,364080,424785,691722,27837,287777,375931
2021-07-25,37,30,12017820,646500,4983780,6387540,9617181,360511,3793453,5462776
2021-07-25,10,30,1319705,65800,544960,708945,1080207,46788,428633,604076
2021-07-25,39,30,12737775,655500,5369880,6712395,10997810,448286,4465188,6069483
2021-07-25,1,30,5001210,281300,2299720,2420190,3516558,118505,1619029,1779020
2021-07-25,51,30,10723565,545400,4191860,5986305,9592738,347532,3626510,5615983
2021-07-25,16,30,1735310,100100,727020,908190,1363044,54525,581382,725872
2021-07-25,45,30,5475805,313300,2392140,2770365,4358969,155771,1757949,2444163
2021-07-25,30,30,1129855,69600,503380,556875,965041,40008,430070,494271
2021-07-25,29,30,6430675,311400,2631820,3487455,5380454,182279,2027302,3170335
2021-07-25,32,30,3245540,184300,1273660,1787580,2923004,133438,1121250,1668302
2021-07-25,22,30,4226020,238100,1879880,2108040,3562082,133843,1594396,1832593
2021-07-25,28,30,2767275,164600,1220260,1382415,2107725,62635,943989,1100087
2021-07-25,9,30,4879135,250000,1990980,2638155,4556014,183372,1742779,2629242
2021-07-24,17,29,15139975,850700,5954480,8334795,13478563,479956,5235772,7749242
2021-07-24,54,29,1950795,110200,891080,949515,1484356,37869,680139,765998
2021-07-24,31,29,2150430,108100,854000,1188330,1921174,70839,755374,1091223
2021-07-24,18,29,6945380,427500,2775800,3742080,6006960,224488,2334324,3428201
2021-07-24,25,29,9952860,444700,4000940,5507220,9070698,301737,3596333,5172417
2021-07-24,12,29,25778455,1694500,10471440,13612515,22109018,1088668,8708551,12250700
2021-07-24,39,29,12737775,655500,5369880,6712395,10983767,447254,4461914,6059849
2021-07-24,32,29,3245440,184300,1273560,1787580,2916412,133030,1119804,1663564
2021-07-24,35,29,2424565,138500,1056140,1229925,2459260,86295,1072639,1296041
2021-07-24,49,29,3333680,172400,1399800,1761480,2958929,133635,1193993,1631301
2021-07-24,2,29,848165,59300,364080,424785,691691,27829,287761,375924
2021-07-24,28,29,2767275,164600,1220260,1382415,2107461,62621,943947,1099880
2021-07-24,36,29,24795125,1253900,10154940,13386285,22686132,998826,8961577,12719460
2021-07-24,1,29,5001210,281300,2299720,2420190,3504304,118198,1614397,1771705
2021-07-24,47,29,6607760,367800,2745620,3494340,5669440,177232,2284432,3190704
2021-07-24,56,29,524155,34000,253200,236955,442591,18568,207936,215850
2021-07-24,55,29,6322395,318700,2680220,3323475,6100143,245394,2489359,3364683
2021-07-24,44,29,1551765,61600,635300,854865,1317086,48025,516470,752278
2021-07-24,24,29,8713120,440400,3416140,4856580,7133245,273685,2737454,4113736
2021-07-24,8,29,7194595,340300,2956320,3897975,6409475,230816,2639818,3535078
2021-07-24,22,29,4225740,238100,1879600,2108040,3546411,133301,1589349,1822514
2021-07-24,10,29,1319705,65800,544960,708945,1078154,46684,427924,602846
2021-07-24,16,29,1735310,100100,727020,908190,1360928,54351,580734,724591
2021-07-24,51,29,10723465,545400,4191760,5986305,9572912,346644,3621457,5602110
2021-07-24,34,29,11976485,606300,4894820,6475365,10239436,389425,4103815,5746166
2021-07-24,20,29,3181175,173500,1394320,1613355,2665382,91690,1120448,1452463
2021-07-24,40,29,4120740,222300,1811460,2086980,3402413,101870,1495292,1805151
2021-07-24,27,29,6675470,349300,2675800,3650370,6031253,269256,2343649,3417564
2021-07-24,41,29,5753825,310200,2379320,3064305,4699525,181583,1838031,2677001
2021-07-24,46,29,985735,59400,440740,485595,842628,27365,364019,451211
2021-07-24,26,29,11915480,651800,5025840,6237840,9728587,337197,3950496,5439479
2021-07-24,38,29,730510,36500,319040,374970,657493,29686,278488,349319
2021-07-24,4,29,8426600,431000,3504000,4491600,7013800,252147,2957546,3795855
2021-07-24,29,29,6430955,311400,2632100,3487455,5364845,181751,2021743,3160816
2021-07-24,19,29,3556995,188700,1478640,1889655,3115354,131410,1307228,1676587
2021-07-24,42,29,16134605,1060700,6911220,8162685,14404712,562562,5931199,7910415
2021-07-24,13,29,11536745,599200,4912540,6025005,8749205,232199,3677623,4837318
2021-07-24,37,29,12017580,646500,4983540,6387540,9597439,359725,3788434,5448841
2021-07-24,11,29,1086665,54400,432100,600165,893870,28786,350743,513945
2021-07-24,15,29,1976280,81700,787160,1107420,1707902,38642,595883,979612
2021-07-24,5,29,2954970,178900,1347500,1428570,2378420,83185,1094811,1199769
2021-07-24,48,29,32896195,1894600,13265640,17735955,26882095,1074658,10851062,14955617
2021-07-24,53,29,9654005,495000,3917420,5241585,8917230,372405,3521433,5017586
2021-07-24,33,29,1892300,116700,760220,1015380,1580696,60520,652636,867518
2021-07-24,30,29,1129855,69600,503380,556875,964901,40000,430011,494198
2021-07-24,45,29,5475705,313300,2392040,2770365,4348186,155285,1754328,2437487
2021-07-24,50,29,944740,52800,410800,481140,868792,40411,364223,463486
2021-07-24,6,29,50530955,2615800,20538460,27376695,44556941,1638694,17837688,25072335
2021-07-24,9,29,4878835,250000,1990680,2638155,4549213,183042,1740989,2624568
2021-07-24,23,29,1900430,103100,817680,979650,1654540,108146,693912,851947
2021-07-24,21,29,4619765,266500,2036620,2316645,4139483,171726,1798516,2168658
2021-07-23,9,29,4863135,250000,1983980,2629155,4542075,182594,1739078,2619793
2021-07-23,30,29,1128805,69600,502780,556425,963455,39886,429574,493307
2021-07-23,27,29,6663510,349300,2671040,3643170,6022687,268600,2341658,3411655
2021-07-23,20,29,3171845,173500,1387240,1611105,2569533,87419,1115189,1366149
2021-07-23,18,29,6926660,427500,2766080,3733080,5996344,223905,2331909,3420763
2021-07-23,38,29,729210,36500,318640,374070,656264,29593,278245,348426
2021-07-23,45,29,5460695,313300,2381980,2765415,4340066,154891,1751484,2432605
2021-07-23,21,29,4609955,266500,2029960,2313495,4131634,171174,1795495,2164389
2021-07-23,46,29,984805,59400,440260,485145,841109,27217,363698,450161
2021-07-23,49,29,3328840,172400,1397660,1758780,2958837,133629,1193957,1631251
2021-07-23,39,29,12709325,655500,5357180,6696645,10969563,446324,4458274,6050339
2021-07-23,36,29,24724925,1253900,10131540,13339485,22639009,995954,8949829,12686996
2021-07-23,12,29,25715155,1694500,10436040,13584615,22067267,1086252,8701215,12219515
2021-07-23,42,29,16103555,1060700,6898620,8144235,14377062,561129,5922929,7892473
2021-07-23,33,29,1884060,116700,759180,1008180,1578909,60373,652372,866142
2021-07-23,31,29,2145450,108100,851720,1185630,1911332,70375,752905,1084356
2021-07-23,4,29,8399110,431000,3494060,4474050,7001414,251736,2954072,3787504
2021-07-23,22,29,4204480,238100,1866440,2099940,3533095,132595,1585145,1814110
2021-07-23,5,29,2937300,178900,1330280,1428120,2363840,82798,1089511,1190883
2021-07-23,23,29,1899480,103100,817180,979200,1652425,107975,693377,850541
2021-07-23,2,29,848165,59300,364080,424785,690518,27701,287494,375146
2021-07-23,48,29,32783835,1894600,13227980,17661255,26881088,1074535,10850877,14954919
2021-07-23,15,29,1974850,81700,786180,1106970,1707679,38639,595857,979418
2021-07-23,55,29,6304575,318700,2672300,3313575,6091711,244864,2487377,3358770
2021-07-23,25,29,9944920,444700,3998400,5501820,9060906,301227,3593787,5165681
2021-07-23,51,29,10689895,545400,4178440,5966055,9557273,345789,3617782,5591016
2021-07-23,53,29,9641335,495000,3909700,5236635,8902244,371427,3517323,5007708
2021-07-23,47,29,6584550,367800,2739960,3476790,5656475,176726,2280953,3182081
2021-07-23,41,29,5747345,310200,2377340,3059805,4699465,181578,1838007,2676970
2021-07-23,6,29,50392775,2615800,20499280,27277695,44467248,1634984,17815133,25008987
2021-07-23,50,29,941980,52800,409840,479340,868129,40347,364047,463063
2021-07-23,32,29,3239420,184300,1272040,1783080,2908084,132422,1118283,1657365
2021-07-23,54,29,1946785,110200,888420,948165,1483672,37825,679928,765569
2021-07-23,8,29,7187115,340300,2952440,3894375,6397692,230374,2636996,3526579
2021-07-23,19,29,3547055,188700,1475000,1883355,3111175,131133,1306298,1673615
2021-07-23,34,29,11943385,606300,4885120,6451965,10216488,388250,4096177,5732031
2021-07-23,1,29,4979270,281300,2288580,2409390,3494892,117911,1611056,1765921
2021-07-23,10,29,1317085,65800,544140,707145,1076063,46609,427382,601394
2021-07-23,17,29,15099855,850700,5937760,8311395,13459233,478996,5231171,7735685
2021-07-23,24,29,8700790,440400,3412360,4848030,7120823,273233,2734090,4105209
2021-07-23,44,29,1549965,61600,633500,854865,1315071,47980,515872,750922
2021-07-23,56,29,523305,34000,252800,236505,441699,18494,207653,215315
2021-07-23,11,29,1085455,54400,431340,599715,892280,28754,350297,512835
2021-07-23,16,29,1731300,100100,726160,905040,1359014,54207,580171,723410
2021-07-23,29,29,6405275,311400,2619020,3474855,5347318,181150,2015768,3149877
2021-07-23,28,29,2757695,164600,1214280,1378815,2092502,62259,939442,1089802
2021-07-23,40,29,4110080,222300,1802600,2085180,3393758,101504,1492799,1799358
2021-07-23,37,29,11987150,646500,4967060,6373590,9571167,358817,3781179,5430732
2021-07-23,26,29,11881010,651800,5012520,6216690,9715213,336686,3947624,5429490
2021-07-23,13,29,11510325,599200,4901420,6009705,8748752,232169,3677369,4837149
2021-07-23,35,29,2418895,138500,1053620,1226775,2455789,86128,1071532,1293879
2021-07-22,41,29,5736195,310200,2375640,3050355,4686979,180749,1834731,2668610
2021-07-22,6,29,50181135,2615800,20432540,27132795,44375374,1631037,17790445,24945825
2021-07-22,23,29,1891290,103100,815740,972450,1650508,107790,692901,849295
2021-07-22,30,29,1126695,69600,502020,555075,961962,39768,429125,492385
2021-07-22,18,29,6868820,427500,2749640,3691680,5984853,223377,2329214,3412659
2021-07-22,29,29,6357585,311400,2600580,3445605,5331280,180392,2011297,3139069
2021-07-22,16,29,1725470,100100,725280,900090,1357254,54041,579600,722401
2021-07-22,8,29,7161845,340300,2948320,3873225,6388375,229984,2634715,3519971
2021-07-22,5,29,2918210,178900,1326040,1413270,2354411,82434,1085930,1185400
2021-07-22,25,29,9914320,444700,3991200,5478420,9051266,300684,3591263,5159108
2021-07-22,28,29,2734955,164600,1208640,1361715,2092384,62246,939371,1089768
2021-07-22,50,29,940630,52800,409840,477990,867441,40294,363884,462592
2021-07-22,26,29,11828350,651800,4990460,6186090,9699731,336078,3943504,5418739
2021-07-22,13,29,11448245,599200,4883440,5965605,8748307,232132,3677223,4836887
2021-07-22,56,29,522275,34000,252220,236055,440898,18424,207380,214859
2021-07-22,47,29,6535190,367800,2723900,3443490,5644363,176243,2277413,3174369
2021-07-22,19,29,3535795,188700,1472740,1874355,3106922,130871,1305303,1670619
2021-07-22,20,29,3156915,173500,1383560,1599855,2564414,87066,1113810,1362767
2021-07-22,15,29,1968370,81700,782400,1104270,1706014,38483,595573,978193
2021-07-22,27,29,6643040,349300,2660920,3632820,6014134,268097,2339682,3405588
2021-07-22,35,29,2414705,138500,1051680,1224525,2451920,85912,1070357,1291444
2021-07-22,37,29,11931930,646500,4946940,6338490,9567516,358014,3780904,5428159
2021-07-22,4,29,8355310,431000,3481760,4442550,6988716,251357,2950492,3778923
2021-07-22,48,29,32594555,1894600,13175500,17524455,26817055,1070531,10834985,14910784
2021-07-22,38,29,727660,36500,318440,372720,655153,29528,277969,347656
2021-07-22,40,29,4086540,222300,1795260,2068980,3385533,101180,1490541,1793716
2021-07-22,11,29,1082085,54400,430220,597465,891351,28736,349894,512328
2021-07-22,42,29,16043285,1060700,6878400,8104185,14350596,559540,5913845,7876687
2021-07-22,54,29,1935555,110200,884840,940515,1482772,37747,679708,764967
2021-07-22,49,29,3307660,172400,1394480,1740780,2958795,133626,1193937,1631232
2021-07-22,12,29,25531465,1694500,10389600,13447365,22012651,1083936,8687709,12181688
2021-07-22,22,29,4176400,238100,1856360,2081940,3521380,132030,1580946,1807161
2021-07-22,46,29,981155,59400,439760,481995,839940,27151,363394,449362
2021-07-22,33,29,1881950,116700,758420,1006830,1577904,60240,652124,865518
2021-07-22,36,29,24619465,1253900,10103480,13262085,22600802,993830,8940070,12660710
2021-07-22,53,29,9612075,495000,3905640,5211435,8888521,370469,3513204,4999106
2021-07-22,31,29,2130920,108100,848440,1174380,1911245,70364,752889,1084296
2021-07-22,44,29,1542615,61600,629300,851715,1313042,47904,515375,749480
2021-07-22,45,29,5430915,313300,2364800,2752815,4331825,154501,1748391,2427847
2021-07-22,10,29,1312855,65800,543060,703995,1073943,46502,426729,600055
2021-07-22,1,29,4945380,281300,2278540,2385540,3494632,117882,1610955,1765791
2021-07-22,34,29,11875465,606300,4864900,6404265,10197628,387415,4090866,5719317
2021-07-22,21,29,4588615,266500,2023920,2298195,4122754,170637,1792716,2158827
2021-07-22,39,29,12656685,655500,5341440,6659745,10952659,445294,4453931,6038941
2021-07-22,24,29,8664140,440400,3407660,4816080,7109034,272839,2730994,4097000
2021-07-22,32,29,3204650,184300,1266520,1753830,2900886,132033,1116994,1651845
2021-07-22,55,29,6274045,318700,2661120,3294225,6083537,244299,2485473,3353065
2021-07-22,9,29,4840555,250000,1969500,2621055,4534381,182196,1737171,2614409
2021-07-22,17,29,15020815,850700,5915420,8254695,13433726,477536,5225783,7717224
2021-07-22,51,29,10624275,545400,4159620,5919255,9540790,344921,3613841,5579360
2021-07-22,2,29,847575,59300,363940,424335,689556,27594,287316,374469
2021-07-21,56,29,521255,34000,251200,236055,440081,18344,207158,214345
2021-07-21,5,29,2907570,178900,1320800,1407870,2344406,82033,1082295,1179437
2021-07-21,34,29,11851695,606300,4841580,6403815,10178925,386327,4085544,5707024
2021-07-21,47,29,6518010,367800,2712120,3438090,5630436,175625,2273655,3165221
2021-07-21,25,29,9889500,444700,3967280,5477520,9040501,300174,3588513,5151603
2021-07-21,18,29,6852890,427500,2734160,3691230,5971607,222809,2326091,3403306
2021-07-21,42,29,15996185,1060700,6832200,8103285,14329614,558464,5907898,7862741
2021-07-21,27,29,6632450,349300,2651680,3631470,6006009,267639,2337805,3399805
2021-07-21,44,29,1540135,61600,626820,851715,1310650,47826,514771,747784
2021-07-21,48,29,32549095,1894600,13134540,17519955,26744604,1066588,10815689,14861575
2021-07-21,40,29,4081300,222300,1790020,2068980,3377157,100842,1488225,1787995
2021-07-21,53,29,9584495,495000,3879860,5209635,8874648,369411,3509390,4990145
2021-07-21,16,29,1722590,100100,723300,899190,1355401,53897,579043,721277
2021-07-21,33,29,1878910,116700,755380,1006830,1576441,60051,651831,864537
2021-07-21,54,29,1928465,110200,878200,940065,1482221,37697,679558,764616
2021-07-21,19,29,3531705,188700,1470000,1873005,3102564,130620,1304320,1667495
2021-07-21,17,29,14995565,850700,5893320,8251545,13407167,476359,5220027,7697806
2021-07-21,26,29,11801690,651800,4963800,6186090,9684635,335446,3940236,5407548
2021-07-21,49,29,3305040,172400,1391860,1740780,2939399,132606,1189958,1616835
2021-07-21,10,29,1308375,65800,538580,703995,1072059,46463,426176,598790
2021-07-21,41,29,5722645,310200,2364340,3048105,4686883,180731,1834705,2668558
2021-07-21,39,29,12606175,655500,5293180,6657495,10939162,444251,4450565,6029976
2021-07-21,29,29,6342495,311400,2589540,3441555,5314903,179625,2007053,3127705
2021-07-21,55,29,6259285,318700,2649960,3290625,6074585,243748,2483574,3346568
2021-07-21,6,29,50119245,2615800,20372000,27131445,44290970,1627458,17771187,24884352
2021-07-21,31,29,2127790,108100,846660,1173030,1911202,70353,752878,1084275
2021-07-21,37,29,11912410,646500,4927420,6338490,9551675,356987,3777034,5417215
2021-07-21,1,29,4935470,281300,2270880,2383290,3485659,117589,1607452,1760614
2021-07-21,20,29,3152285,173500,1379380,1599405,2558805,86762,1112442,1358832
2021-07-21,2,29,846475,59300,362840,424335,688769,27511,287084,373999
2021-07-21,11,29,1080745,54400,428880,597465,890228,28711,349562,511562
2021-07-21,46,29,979745,59400,438800,481545,836792,27005,362832,446922
2021-07-21,51,29,10610095,545400,4145440,5919255,9525279,343994,3610304,5568318
2021-07-21,45,29,5415675,313300,2352260,2750115,4322933,154154,1745280,2422413
2021-07-21,28,29,2727505,164600,1205240,1357665,2085335,62004,937284,1085056
2021-07-21,4,29,8336240,431000,3464040,4441200,6976583,250932,2947182,3770640
2021-07-21,12,29,25520275,1694500,10378860,13446915,21955490,1080866,8674495,12141754
2021-07-21,36,29,24564545,1253900,10056660,13253985,22557594,991547,8929109,12630804
2021-07-21,15,29,1965190,81700,779220,1104270,1704642,38361,595226,977291
2021-07-21,50,29,937450,52800,406660,477990,866740,40239,363707,462123
2021-07-21,8,29,7148345,340300,2934820,3873225,6377405,229526,2632046,3512171
2021-07-21,13,29,11424395,599200,4869040,5956155,8747755,232104,3677109,4836478
2021-07-21,32,29,3197650,184300,1259520,1753830,2895012,131680,1115893,1647425
2021-07-21,22,29,4156170,238100,1847380,2070690,3510623,131633,1577463,1800286
